cuisine,id,value,name
italian,eFA9dqXT5EA_TrMgbo03QQ,0.857142857143,Crust Pizzeria & Ristorante
italian,ILm0LCXrDGs_5aGa83dgfQ,0.884615384615,Olive Garden Italian Restaurant
italian,DcrM4hwDcU2G6vuh2cnaYQ,0.915824915825,noca
italian,C6lM880c3gEdk_9ZjtKYWA,0.923076923077,Sam's Chicago Style Pizza & Wings
italian,hgb1RihLYRSpFBjBhn8rZw,0.890909090909,Bell' Italia Pizzeria
italian,n-XTO7I2o2h06o-vyjtYfg,0.959183673469,Raffaele's Pizza
italian,3n9mSKySEv3G03YjcU-YOQ,0.90780141844,Postino Central
italian,OkXpdUozVS3vjSRtCoSIvw,0.8,Fusilli's
italian,TqHTtjPANCBKGsjGBjDoQQ,0.929824561404,NYPD Pizza
italian,X3NvTA98paIkjT4-bcXpLA,0.8,Affinito's Bistro
italian,4SEaQmnUIpqZXPyCmHZc1A,0.954128440367,Nook
italian,Xk3inJcuBGLhavUcdlINZA,0.947058823529,Crudo
italian,s0klhdxcAab0yEWw2Uuimw,0.945454545455,Tomaso's
italian,V3lQtk1LgwAEcF9j-BzchA,0.882352941176,Famous Ray's Pizza
italian,-AAig9FG0s8gYE4f8GfowQ,0.919402985075,Pane Bianco
italian,M4KIUu3-lAvD1xeWue7_OA,1.0,Jerry Tucci's Brick Oven Pizzeria
italian,3yMneVFhBePIBtCGdboc7Q,0.891304347826,Sardella's Pizza & Wings
italian,ZRJwVLyzEJq1VAihDhYiow,0.908496732026,Spinato's Pizzeria
italian,3Zsjlum5kl5N5KV712aTMQ,0.861271676301,Different Pointe of View
italian,JN2qXIuDXnV2d8WnSqd28A,0.913043478261,Streets of New York
italian,ML1RJdeZ7bbfMrHvJ7m99A,0.895161290323,Oregano's Pizza Bistro
italian,le-4m9rKxHVPB2l8GWLYcw,0.942857142857,Caffe Daniel
italian,AkOruz5CrCxUmXe1p_WoRg,0.92967032967,Cherryblossom Noodle Cafe
italian,U_CvxSM9epIi8u5A0jOUVw,1.0,Barro's Pizza
italian,e3izESeW0BUx0s96FdSLag,0.9,Va Bene
italian,Zruvunhqw7cuyuoe7g09Gw,0.892857142857,Picazzo's Organic Italian Kitchen
italian,Lbue8gqRiBPEnA7g7H1qdw,0.861842105263,Humble Pie
italian,rqKvfrvfsM_TQMv4IP1YVw,1.0,Barro's Pizza
italian,z_IfC-aIkKpuhGfX1yzdfg,0.916666666667,Alexi's Grill
italian,zwJX3eetOhpi-gv4-E4rcQ,1.0,Pizza Hut
italian,FRiT2RI6Y1nds1jjZqvnXQ,0.942307692308,Sauce - Pizza & Wine
italian,Pg8OPh1D2ws0xO-I-8ppoA,0.920792079208,Upper Crust Pizza
italian,E0Gi93pSbrJVnQcV8JE8RQ,1.0,Red Tomato
italian,nytd8aC5Y9et_iMCuas-vg,0.8,Streets of New York
italian,MPmSoEd46WXqhN-5rw7Yqw,0.894736842105,Amante Pizza and Pasta
italian,Fa-zUFfIMIke1QLeeWT_6g,0.875,Tony Pizzeria Italian Restaurant
italian,VK9AdK8hjxIWU3C2W9_k0w,1.0,Pasta Pomodoro
italian,vvA3fbps4F9nGlAEYKk_sA,0.935897435897,Avanti
italian,zyvujnBGGpG3WWiDPkil9w,0.896551724138,Spinato's Pizza
italian,RE_avyJUm52qCTRAA2CbkQ,0.952380952381,Le Ragazze
italian,o4sPw8nO7GcNyKilWBgK_Q,0.909090909091,Olive Garden Italian Restaurant
italian,RGDyf8-PyzyS9Lzs9bkvgA,0.904761904762,Babbo Italian Eatery
italian,EpascFEAih49O5Un4f2AFw,0.941176470588,Meatballz
italian,SDwYQ6eSu1htn8vHWv128g,0.924593967517,Postino Arcadia
italian,pF7uRzygyZsltbmVpjIyvw,0.910179640719,Spinato's Pizza
italian,m9haUi2_1lHR2eAKBhKwDg,0.905172413793,Federal Pizza
italian,PAtgWCLCFRQd_fjnihISOg,0.862745098039,L'amore
italian,qFfEUJUIqfIYARCOF9Hgig,0.953125,La Piazza Locale
italian,J2LGgGy1b1V8e7yjDI_u7w,0.964285714286,Olive Garden Italian Restaurant
italian,pwpl-rxwNRQdgqFz_-qMPg,0.909230769231,The Parlor
italian,dmyytmVobrPfPO6IrKbjuQ,1.0,Gretalian
italian,lTk4l6YgxNXNaMCD9mcD6Q,0.9375,Vincent's Famous Pizza & Restaurant
italian,VtHKaOSOPhZqDGf85X1oiw,0.866666666667,Pasta and Sugo
italian,udmb-UuD3xoueQ55INQFRw,0.903846153846,Rosati's Pizza
italian,umyo8MPjiZiDXHtvyaOi6g,0.912280701754,Arrivederci Trattoria
italian,0gQrhOYWdO0XVZEKtOrvaA,0.857142857143,Red Devil
italian,7CTf4W-KT4h6uA_zpGZp2Q,0.918918918919,Central Bistro
italian,ssSeK9MYRCUjoabppekwoA,0.866666666667,Focaccia Fiorentina
italian,V1nEpIRmEa1768oj_tuxeQ,0.914937759336,Cibo
italian,tDbXsDOecrv46J7YR2-FNw,1.0,Meatballz
italian,S3FhtwXuiGMlGdBNtmiiSQ,0.909090909091,Ruffino Italian Cuisine
italian,FHA2j4ESBkgGe3NvOql4qQ,0.875,Barro's Pizza
italian,vfLog2bLJGl6hAFtGtr0GQ,0.911504424779,The Strand
italian,MPziC5MO2QQiYVAMM3fdSw,0.944444444444,La Fontanella Restaurant
italian,VWcaFOSFcDwmFquycBzFyQ,0.947368421053,Frank's Pizza & Wings
italian,lF1917cvbCzQX7BcUvlooA,0.904761904762,Uncle Tony's Pizza
italian,UI5ghIUeHYxzwSfaDVUXOA,0.931623931624,Aiello's
italian,dKtbrGgg5fbl8MibhilP2A,0.959677419355,La Grande Orange
italian,b1aTHVkqCa4kZITbu9khtA,0.893805309735,Harley's Italian Bistro
italian,podj1OWSL3oEJsOpGj8SUw,0.91452991453,Pino's Pizza Al Centro
italian,unPzS1QJJctlZyLGFSk_HA,0.857142857143,Tony's Italian Delicatessen
italian,zSEknIqmkGL1pQt-ApEeoQ,0.969696969697,Aiello's Salumeria
italian,2J1DtN7FjGICQcgRei3jKA,1.0,Peter Piper Pizza
italian,_RkvdDlzEFSRnGMrTRkVYA,0.9375,Romano's Macaroni Grill
italian,xqO1fp2zuxeeYjPeGP2Eaw,0.789473684211,Brad's Place
italian,vFtMSgQsd3Fwt3U7UJf5dQ,0.916666666667,Rkidds Pizza & Wings
italian,Tk2dSL0TwQeI_zNJmb442A,0.90625,Luke's of Chicago's
italian,rrWhi2TL0smrbihvavZxcg,0.90243902439,Times Square Pizzeria
italian,YBVQik4ySvAlvxobuFcXDA,0.733333333333,Streets of New York
italian,v6zRA0WqOODJjmpvstrpGQ,0.764705882353,Neapolitan Wood Fired Italian
italian,XkNQVTkCEzBrq7OlRHI11Q,0.909090909091,Pizza a Metro
italian,5ErKAS0rHOfU33CYjDh2Aw,0.833333333333,Pizza by Napoli
italian,mFBBtUrWMqikBS-Jn-RiIw,0.900900900901,SOLO Trattoria
italian,Jg3COi2_fHG7urLHTKvP1g,0.875,That's Italiano
italian,jMzuQy104M0KU6uhdffsaQ,0.866666666667,Streets of New York
italian,jq_YnMQjcArdBWuwRospFg,0.9375,Salute Ristorante Italiano
italian,dsMvINhoQbIQgSRTBv2B6g,0.923913043478,Caffe Boa Ahwatukee
italian,DlCtdbceo4YNSI53cCL2lg,0.954022988506,The Old Spaghetti Factory
italian,YldXB1hRpnE1CWLF3mvgpQ,0.911949685535,Spinato's Pizza
italian,6j4hcNnLcDSWBwAdCi1mMQ,1.0,Cafe La Bella
italian,QSCeI8HdUluG-YmbDWo-fw,0.85,Streets of New York
italian,4iRPMiDQQWFA0IS8lWce0Q,0.8,The Italian Spoon
italian,EfmR4e1tmjC5_ZQOgfnYrg,0.838095238095,Roma Garden Ristorante
italian,auorqdHiATGZHVd-sd79ZQ,0.921875,Pizza Heaven Bistro
italian,rGHktXbee4CErLsMrPqbrA,1.0,Streets of New York
italian,xr2szu7jYIWbj4tlKef61w,0.947368421053,Pezzano's Pizza
italian,YxT-QYCAfg_jaS0g6Xx0Bw,0.864864864865,Cafe Roma
italian,lHKS896yFkmAuWyFnbNP3A,0.833333333333,King Solomon's Pizza
italian,3CSaqRNvYg7ZdN2zwxwzVw,0.862068965517,Christos Ristorante
italian,BPi1Q5wX0_o5VlO_XRyYuQ,0.912371134021,Pizzeria Bianco
italian,oinZM9-d2n5NvGuxvatDWA,0.933333333333,Ray's Pizza
italian,0AZiq_OMKs3I9lTmwd5PSg,0.90243902439,Tommy V's Osteria and Pizzeria
italian,N_n2jyCfpon3NzKERYT02Q,0.9375,Pizza People Food Truck
italian,t-uJbFctqW2eGtlAIAI60g,0.962025316456,Gasper's Casual Italian Dining and Pizzeria
italian,IpqgfODLFPww-6TxCk-LJQ,1.0,Daniel's Italian Cuisine
italian,i0W4TZcoRbOYeRfDfQEX8g,0.829268292683,Rinaldi's Italian Deli
italian,HAMKYsgtJ6fEBUZzTMhZwA,0.96875,Barro's Pizza
italian,ubfD6-I73lP00v0fkx-keQ,0.882352941176,Anzios Italian Restaurant
italian,e34tIpveepWkpvOuv_boqw,0.923076923077,Centurion
italian,igD5We_87JFrtaaR7bh_Xg,0.885245901639,Belfiore's Italian Ristorante
italian,3Y4Bd9eWVMsgejx2bP3MVw,0.921052631579,Spasso Pizza & Mozzarella Bar
italian,fWjyVcu7IP3hl6u5VG2RQw,1.0,Carmine's Little Italy Pizza & Pasta
italian,dG7KLQ1a584wI5jSADIPIg,0.923076923077,Florencia Pizza Bistro
italian,1xu5wFd0TeBg6xNBiRtknw,0.818181818182,Dolce Espresso Video Coffee Bar
italian,lBxBzvqWaiO4pa3YHh2dyQ,0.846153846154,Our Family's Bistro
italian,bDSqqGGzbglvJ0HkIW5j4Q,0.846153846154,Miami Cafe
italian,w5XcgWwGAN21Ly2HeU48IQ,0.89552238806,Sauce Pizza & WIne
italian,5_Il_eOuwOMMoiT8jGBxyQ,0.926470588235,Il Posto
italian,R7SVavAsjzN3wy825PiOEg,1.0,Papa John's Pizza
italian,wCi6nBXnXf5PAHqJZP9dqA,0.965517241379,Fiorella's
italian,R2FuwuSjmyvzNWNfqzKUvw,0.87012987013,Sauce
italian,TLNP-IQrHw1PGu3w_qbhuA,0.8,Zella's Pizza And Cheesesteaks
italian,XfVGU6WGZKc867spn2TImw,0.936936936937,Pomo Pizzeria Napoletana
italian,O4E5IXT6zVJ3VpbYHqxRug,0.909090909091,Pizza Mia
mexican,_nypuc5Ke462rFWKoZ_bDw,1.0,El Nuevo Taquito
mexican,Hn7f_Gh5ffvns_7nU4Wqxg,0.892857142857,Tortas el Rey
mexican,aXRtJioBYidoHdS2GTTKhA,0.913580246914,Fuego CityScape
mexican,_Nx8hwTmjR_x62Byjav0Ew,0.777777777778,La Olmeca Restaurant
mexican,lRzoAhDhcyCeOGrWntXqsw,1.0,Julioberto's
mexican,wdEnI9WTLHiqSCH1RdJ40w,0.875,Los Armandos
mexican,s_rPbgLOpWDgulVn9wd7GQ,1.0,Chuy's Mesquite Broiler
mexican,dnhQaZ4wpLPwSfCleCILTg,0.9,Carte Blanche Gourmet Taco
mexican,oiLe3lqMFaZtsSpRuIUChw,0.972972972973,Las Glorias Grill
mexican,SAIgLz6EI7vJ9AkxjvpIeg,1.0,Tacos La Lomita
mexican,oEjdNvlluW5_Ng9kewJFBg,0.888888888889,Chevys Fresh Mex Restaurant
mexican,YD0oiqWZyAi-lMw3TQ2TqA,0.75,Tortas Paquime
mexican,v3_CQRKezq3JdX-xxWambA,0.777777777778,Pancho Taqueria
mexican,OT0gFIAr_c-d3i-IQ6TZQg,0.941176470588,Baja Fresh Mexican Grill
mexican,rAb_wfdKKPPbcIysjYcW4A,1.0,Pozoleria Guerrero
mexican,IdnYOlL9aDfMu_S2kcaUkQ,0.896774193548,Richardson's
mexican,eP2WTbTQDCLj6FPNd6Il5Q,1.0,Taco Del Mar
mexican,XIeteOw2pKgLiOP6_VzWzA,0.846153846154,La Oaxaquena Mexican Restaurant
mexican,wRYdSL-AI47fPW78Bh4Hww,1.0,Fiesta Grill
mexican,4XJ8gO6cbS6PuZ9dzPsrBg,0.666666666667,Taco Bell
mexican,8nk--14Irg9PtpQLWg4peg,0.785714285714,La Canasta
mexican,1kMR_HUA8i-wYOJFZfLhBA,1.0,32nd Cafe
mexican,ib-y5nsfn3unE0lLY1vfAw,0.895161290323,Arriba Mexican Grill
mexican,-UT6IHfVW_2yzz1bf8WI5g,0.913043478261,Tediberto's
mexican,t0HV1S6uhBxLB5IyZC5hMQ,0.9,La Cocina Economica
mexican,HbzAtY5PD6rMifst65PzQg,0.75,On The Border Mexican Grill & Cantina
mexican,7_y_M5wRaSvNXt-q4xvlEQ,0.875,La Canasta Capitolio
mexican,4BcuZj2ETMxUs48PLPwKxQ,0.75,Hal O. Peno's Mexican Cafe
mexican,JobP0ghILdh8S8l-LhHHxQ,0.818181818182,Armando's Mexican Food
mexican,zAoFrUwRVdSrvYWNB5e5Jw,0.882352941176,Taberna Del Tequileria
mexican,eHC_xNrT1SkJyC2oncJlhw,0.926605504587,Asi Es La Vida
mexican,WxpCYziMlEy8mrEa_VcB1w,0.894736842105,La Parrilla Suiza
mexican,24OmQWFTnbfGv-e8GyEMAw,0.890756302521,Z'Tejas Grill
mexican,VudqspJ-zQIlYRBTANgdzQ,0.833333333333,Taco Bell
mexican,ccC2ecxVEOF4t_kKce6f8Q,0.9,El Pollo Loco
mexican,dKNLqQWUoWkEp0nF0Y8GYA,0.75,El Portal
mexican,lHFsO4nIwwgjC_oQYqfAPg,0.875,Ramiro's Mexican Food
mexican,1NZLxU5WvB5roPFzneAlLw,0.917293233083,Barrio Café
mexican,WzhHlaEyaHE4KIFfcqC_9g,0.842105263158,Filiberto's Mexican Food Restaurant
mexican,fE0zuDxZrJlQ7H91eY6UYA,0.933333333333,Chipotle Mexican Grill
mexican,-dunP-FvJHpQmx5qt5Qoqg,0.84375,Popo's Fiesta Del Sol
mexican,Dcs_jLOlNXd96LarVInFgg,1.0,Federico's Mexican Food
mexican,ieYiA4L5gk7S3kZYK0l_dg,0.929411764706,Carlos O'Brien's
mexican,Wxt6FGF4vxsnKYksMZRoiA,0.952380952381,Los Alamos Mexican Food
mexican,rkzTvFSQoylgVc2oYohuDg,0.75,Santanas Mexican Food
mexican,YaB2hKgWUaqAWnCA6YWD7g,0.833333333333,El Pollo Loco
mexican,hWhVP-28LYP3llaMlAJ_JA,0.908333333333,Rosita's Place
mexican,LE-1ZOsjpPh7p95H2l5Fww,0.857142857143,Federicos Mexican Food
mexican,SbieCdRBz33V_Hl0sU8HFg,0.8,Filiberto's Mexican Rest
mexican,FG7Js2aMD6NtMMRI0C8Arw,0.9375,Rubio's Fresh Mexican Grill
mexican,X0BsBdPGAyo9gLPIRJ9PFw,0.9,La Salsita's Mexican Food
mexican,T6dbW2UuWTKar_22zbbiUw,0.958333333333,Polibertos
mexican,r2S4arkHyRcUroRhggMIoA,0.961538461538,Revo Burrito
mexican,LQGQ1w4pYrf5in6LrU0BlQ,0.941176470588,La Piñata
mexican,wiNH-zH233_zQXKLMVlqeQ,1.0,Del Taco
mexican,BbasiqJzUlZtldb0r7RvBQ,1.0,Romero's Mexican Food
mexican,5UBAWhxukaPrc_0DalT-3w,1.0,Taco Bell
mexican,iOITnizWLD3NlKxRtZd5AA,0.96,Rubio's Fresh Mexican Grill
mexican,8s392ZpX8dfO5Ol2RdQISQ,1.0,El Pollo Loco
mexican,FgAkF7fscCV4TmBitdsbLw,0.833333333333,La Canasta
mexican,glalhJa7wFWPIoJLBvKGfQ,0.896551724138,The Original Garcia's
mexican,I9klG3s-47t3zVLGoMkYOA,0.833333333333,Filiberto's
mexican,Q2FaJ3zB6ZuGgvqUqhdc_w,0.899224806202,Milagro Grill
mexican,5EWVJZd9cSAMwkrwgOFd6Q,0.875,El Gran Taco
mexican,K9fIADfO_zKFPFm75A1Hxw,0.875,Taco Bell
mexican,d2jNFmvjq-bi8MAd9dBzCw,1.0,Filiberto's
mexican,ZRqpSeZEw6sy8r01TdCudQ,1.0,Salsas Y Sombreros
mexican,ZQdSGPdEGXPbCWrmJSNm-Q,1.0,Oaxaca Restaurant
mexican,DlLduXXSwjkm7OL4Z1iH1A,0.823529411765,Federicos Mexican Food
mexican,UNFcMOWOsr9ilM6lqXIC6w,0.923076923077,Del Taco
mexican,6YH9ezAC31gbpnT3bnZAsQ,1.0,La 15 Y Salsas
mexican,2Yn5IgbAOtc7_bT0g47bQA,0.833333333333,Taco Bell
mexican,E3RjJH45EX6rHYDs0TYSRA,0.913043478261,Valle Luna
mexican,zp713qNhx8d9KCJJnrw1xA,0.903017241379,La Santisima Gourmet Taco Shop
mexican,mNjLNTOXSckssvYNn-ZFjg,1.0,Ramiro's Mexican Food
mexican,j6VY9UwaQCiEWfQtNyEouQ,1.0,Panaderia Y Tortilleria
mexican,WnJ9xlxdJwMti7blz4d45w,0.869565217391,CC'S Mesquite Broiler
mexican,-szHsdbd5-J0by2d62T3Hg,1.0,Pollo Correteado Restuarant El
mexican,1cGZU2gDewDfEu-bBMZEgQ,0.941176470588,Los Betos Mexican Food
mexican,2rMf09C5uXzF2qIlD5F5BA,0.894230769231,Secreto
mexican,gw-V13MyfzFaCTbALfnn2Q,0.84,El Mesquite Restaurant
mexican,SmX_sTfTI4Hhyj8Rbf9teg,0.909090909091,Los Burritos
mexican,50dKrWfqdotEddX-mCzypA,1.0,Taco Bell
mexican,RGFKaBRV_HO-ZJb_euKdhQ,0.833333333333,El Chiltepin Mexican Food
mexican,g1BQtMfpjrQCVGPWogvjow,0.909090909091,Rita's Mexican Food
mexican,X84kGyCyBbPDhIb_l-N3xw,1.0,Angelinas Mexican Food
mexican,oyzxIqrtzu-8sWlPhJVsLw,0.918660287081,Carolina's
mexican,KGX7O-_WqOIy9o7u9NOa9A,0.928571428571,Sonora Mesquite Grill
mexican,8dlyEiypNYB0sVfdzQll3A,1.0,Tacos Sahuayo
mexican,neGAQFkBNI8-rpPBLBzNkw,1.0,Taco Bell
mexican,CjFaf6r6iP1xcKcChKDgKA,1.0,Baja Fresh
mexican,bzQPFOLLxuwx7K7dw8j7Zw,0.931818181818,Cafe Los Dos Y Cantina
mexican,JkxRvYg5hR1YsulxJhNNzg,0.8,Tacos La Lomita
mexican,JqAI4UA2xXPYxvlhzG-i9A,0.8,Eribertos Mexican Food
mexican,Ho1cBoj4aB7U0zJ4cAWHbA,0.75,La Sonorense Tortilla Factory
mexican,XcwbN5fDlyl8qCttcdDGKA,0.857142857143,Rolberto's
mexican,3msnZ6oe0sslHsE1js1QUA,1.0,Baja Fresh Mexican Grill
mexican,EX5QAAciXEwOQ1xnFlVLAA,0.8,Taco Bell
mexican,CqRoozwTWAz4ufcsiJBRSw,0.866666666667,Filiberto's
mexican,0l9e2aBYZfogiSUyxJEL3Q,1.0,Manuel's Mexican Restaurant & Cantina
mexican,pw80n0Tcq_PQSpVMmzfgeA,1.0,La Tradicion Restaurant
mexican,fr_wn6YvyO3bJ5U4utetBw,1.0,Federico's Mexican Food
mexican,lQSMn_SAIy5aBEKkqRtVYw,1.0,Baja Loco Mesquite Grill & Cantina
mexican,rO3saNBRU2Pg16RyfEP6-g,0.903846153846,Otro Cafe
mexican,6S3zqOG3NyYTc8r6LwvM7g,0.909090909091,Burrito Bandito
mexican,KXvkoGg5Od9Iwk4LMBFJ4w,0.952380952381,Federico's Mexican Food
mexican,-b_VjHZmA7-8LVWp6z36VA,0.92,Mim's Burger & Mexican Food
mexican,UCEAhciqe8avW1N-bWJ32g,0.909090909091,Los Taquitos
mexican,HRTg-u2fBf_XzBSUgd6sqQ,1.0,Mariscos Ensenada
mexican,EKVrH21lOIRrXdLf-Dt5RQ,0.913043478261,Chipotle Mexican Grill
mexican,axE3XDEO5VfY4OztDich4Q,0.8,Armando's Mexican Food
mexican,gc-QI_gGpjYusuGzDub1lQ,1.0,Birrieria Obregon
mexican,OllL0G9Kh_k1lx-2vrFDXQ,0.928571428571,America's Taco Shop
mexican,vA8T8QXh78iSXhxShLNgQA,0.862068965517,Tradiciones
mexican,srElnEXI8Qq7DpHquTI8HQ,0.827586206897,Oaxaca Restaurante Y Cantina
mexican,QJP-bRQvtGvShgs4AnvZKw,0.95,Armando's Mexican Food
mexican,90GJDqPDCOO6FBcnYXEQJg,1.0,El Mana Restaurant
mexican,ZaS6zYn_Pb3QrGRZJfNyzA,0.916666666667,Del Taco
mexican,6BXkb7kOhzk9cV7s09CkEQ,0.92,Plaza Bonita
mexican,14NSxaXBNspIVnsrMYJZVw,0.912621359223,Poncho's Mexican Food
mexican,gCQuajbLB3hQQbipYpEtYQ,1.0,Chuy's Mesquite Broiler
mexican,PCThdYd_AbJed9hGDzpyUQ,1.0,Taqueria Y Birrieria Jalisco
mexican,wUrTYqp9fHLJ8AR4lMxHGQ,0.912087912088,Blanco Tacos And Tequila
mexican,lmVcr5vBW8DJ7NT7xezynA,0.888888888889,Del Taco
mexican,UdEXv9VninWOB2iR0M-i7g,1.0,Pepe El Toro Mexican Food
mexican,rDvz5jX65gpfONFu7er9Tw,0.909090909091,Los Taquitos
mexican,M_GnuvRXvWBl3YNxH-GYFg,0.941176470588,Qdoba Mexican Grill
mexican,RMzvWjF3K6GSnwBdRl-_ow,0.8,Rancho Papa Chulo's
mexican,wqJ5dCAh2FGHEVtV1lGiEw,0.5,Torta Rica
mexican,6Tt0mGKbMoAz1GsjkVhbMQ,0.940170940171,The Original Burrito Co
mexican,flMu0Tz5RsaMzr6K8kg1EA,0.857142857143,Rolibertos Mexican Food
mexican,BESmH-lmMm34_EefL8X9fQ,0.953020134228,Comedor Guadalajara
mexican,1B5vpxnZYXKil_k5d5MpEQ,0.875,Taco Bell
mexican,0HDkCZtCvua-Wahio1-pBw,1.0,Two Hippies Groovy Beach House
mexican,swdtXYtuCTyh-DMq9wV5Jg,1.0,Picosito Mexican Grill
mexican,DXBPI8rR9f_IthOGPDWoIQ,0.903225806452,Manuel's Mexican Restaurant
mexican,sCa3a9H2Wz-HPL4NC8D3xA,1.0,Filibertos
mexican,s87D-mtAuJ8BluKgYYsXGw,0.971428571429,El Nopalito
mexican,tNdb_01AHU3O1_ISE2Mf1w,0.888888888889,Las Cazuelas Mexican Food Restaurant
mexican,-j3BF7gOIi-1tAHoFA3WIw,0.941176470588,La Parilla Villa Catering
mexican,od49_DFUJY9louGx80My-A,0.793103448276,Pancho's Mexican Buffet
mexican,o3TruOSgOwNgx08QosuWTw,0.9375,Julioberto's
mexican,he_b4txorHTrKjH5DnnmdQ,0.875,Tortas El Güero
mexican,4pBklPWQZSeuj5xynAEOYg,1.0,Los Portales
mexican,_-9pMxBWtG_x8l4rHWBasg,0.910112359551,Black Chile Mexican Grill
mexican,tigIXsvKMb4xCiZP56oSPQ,0.733333333333,Taqueria Guadalajara
mexican,M69oTpIJPnKyXRgR-crF6w,1.0,Taqueria Yaqui
mexican,oa8lhYj-mTKlL_amkJSu2Q,0.818181818182,Mariscos Vuelve a La Vida
mexican,7SoGPn8dvce7A1aHdBOGLA,0.916666666667,Mariscos Acapulco
mexican,yh01KxH3_IVI3zn3MV3N2A,1.0,Birria Estilo Michoacan
mexican,OrF48GFHheuCie9cMYkldA,0.857142857143,Amando's Bros
mexican,qHjUo2foq-IXF6Tk1Iz3WQ,0.960526315789,Carlos O'Briens
mexican,Yon-x99Dvu6e-NSlCd8iaw,0.866666666667,Mr Leno
mexican,ShUDf64NVkwCe8izdUbYuw,1.0,Los Armandos Asadero Y Mariscos
mexican,HRjDpeJOL02ZqwrYgtHV_A,0.833333333333,Mercado Y Carniceria Sepulved A
mexican,G--jKQu95BxPI5r3aTiYhg,0.5,Aya & Peilas
mexican,dgARnB68TOefhXvfV4iRdA,0.857142857143,Tacos Kissi
mexican,d52zg-S0o940WUCK-nNiKw,0.909657320872,Carolina's Mexican Food
mexican,rIpOpzVNEBNZrRFu4n_JvQ,1.0,San Gabriel Mexican Café
mexican,l8v1GHaB4CsryK6MioZ21A,1.0,Taco Bell
mexican,0_3hrGrrP-J5eeHRwQfZ6w,0.914285714286,Macayo's Mexican Kitchen
mexican,kvRA6hu6FC51vBKY7Kp9GQ,0.857142857143,Loco Patron
mexican,FljU76i8DYJbNlpibaieGw,0.9,Mariscos Chihuahua
mexican,PYfbYi0M_q8sTmVBaocyow,1.0,El Pollo Loco
mexican,cne0A4qlWtahuzUSdzdalQ,1.0,Taco Mex
mexican,GePBM2lae-fkAKHcfbXafA,1.0,Tacos Chava
mexican,XMYZk-YPCIUvOXffzVw_1g,1.0,El Nuevo Taquito
mexican,Cp6JGY5YIRncTV_My9nf9g,0.913043478261,Mariscos Playa Hermosa
mexican,xBCfrESSbroTjhVcRfG4NA,0.852459016393,Mi Pueblo
mexican,SaIX7eay0vV-FxGPqTk1yA,0.888888888889,El Pollo Loco
mexican,7Zo1DzdwZlGMxPu1AFMSsw,0.891304347826,Bajio Mexican Grill
mexican,8jo2gkJRkQFJsKm7g0EQ6Q,0.869565217391,America's Taco Shop
mexican,Np5XWa-SL9fpboELzJmemg,0.4,El Taco Feliz
mexican,0hY0qoXHcI3czshcrZPpYg,1.0,Del Taco
mexican,rr44srj5pxejML-W1Wx0IA,0.8,Taco Bell
mexican,KVq-1WEJNKK2NqFC7nUoRg,0.828571428571,Asadero Toro
mexican,qlV4BAbAvnAEomGj2gudlQ,1.0,Chuy's Mesquite Broiler
mexican,gA5CuBxF-0CnOpGnryWJdQ,0.727272727273,La Paloma Mexican Food
mexican,WEqppm3f_XWwUE58luAHNQ,1.0,filabertos
mexican,X1jTnU6c9eloN2Bxs78uTg,1.0,Chipotle
mexican,B8ujMtvvpHyEQ2r_QlAT2w,0.94623655914,Richardson's Cuisine of New Mexico
mexican,vz2zQQSjy-NnnKLZzjjoxA,0.946902654867,Sylvia's La Canasta Mexican Restaurant
mexican,oqZPXoenkQvAKQJ2pDCo0A,0.936170212766,Julio G's Tatum
mexican,AjE4uM-VaGP3QPCjSjIEaw,1.0,Rubio's Fresh Mexican Grill
mexican,5CWKlH0uyOUF5EZIyewMXg,0.833333333333,Chi Chi's Tacos
mexican,fGZEYvCzqAiQEUYUMiq97g,1.0,Fresca's Mexican Grill
mexican,85rx25T-XBIMpa6goTQS0g,1.0,Acapulco Mexican Grill
mexican,vuTdngoxZdbJdbno8IK3Kw,0.884615384615,Rolando's Mexican Food
mexican,soiGohHtWOltGeomkSxzEw,0.855855855856,Tee Pee Mexican Food
mexican,2HHf0hiKtZm5nzt3irlaDA,0.866666666667,Pepe's Taco Villa
mexican,-d1I0dwtCg1IIjnI3DZ38Q,0.875,Susie's Mexican Cafe & Lounge
mexican,Zx8_4zKdDBSO3qGrkukBIA,0.934640522876,Chino Bandido
mexican,3QtWG5sN3HJNBVKn_wHQEw,0.933333333333,Oaxaca Sky Harbor
mexican,E2BMYajnI3USNpABFdBn6Q,0.909090909091,Macayo's Mexican Kitchen
mexican,hkKvb6oXxn8ygoP5fFln1g,1.0,San Felipes Cantina
mexican,qXyhCYV6cjojzy5rJKooMA,0.904761904762,Luncha Libre Gourmet Food Truck
mexican,v1aLzjTphPc6IGIy9k96vg,0.873517786561,The Stand
mexican,qw93CjlAZ6a4ff11Z-hF3Q,0.894736842105,Crescent Ballroom
mexican,I20sRbcEK8Ib1YFQFMoERg,0.911111111111,El Norteño
mexican,PzbEhqo8uz2D-3OchHIPzQ,0.861111111111,Eribertos Mexican Food
mexican,4zBdx_EZFaDFJ9MvqxYNeg,1.0,Gorditas El Tio
mexican,apCfJVnRyaw6oVUBKujpUQ,0.92700729927,La Tolteca Mexican Foods
mexican,apEkYsUz31lI3tcJoC4HbA,0.9375,Garcia's Mexican Restaurants
mexican,mTc8M-drs2HSG8paNUTTQg,0.666666666667,Julioberto's
