stars,latitude,longitude,name,res_id
33,33.6117369,-111.9969776,Roma Garden Ristorante,EfmR4e1tmjC5_ZQOgfnYrg
33,33.523205,-112.023345,Frank & Albert's,qkbloHdDZuHf_0wTqUGPjQ
33,33.5100455,-112.01408,Zen 32,NDKkce5Au-o_OhIt5f2ZBg
33,33.5093736,-112.0409502,Armadillo Grill,CqhsIZ7TzCfJTrZqg5-gqQ
33,33.508901,-112.063091,Culver's,ykKSshfa9ANCZCuvM2LaWg
33,33.4956423364,-111.989069135,The Wildflower Bread Company,ojjtPlnSmCX1zCzWL7JoNQ
33,33.487843,-112.048021,Lucky Boy Burger Shop,lvpXyfTDF5WZnjzc36r5Wg
33,33.484487,-112.07643,Thai Basil,IRxBQfA7FdHhzrPjtBxuuw
33,33.4836556718,-112.075009131,The Good Egg - Park Central,4meJyPOhuAKzywUJTmu2hw
32,33.7124261365,-112.112801671,Logan's Roadhouse,v48aS-Z-nw6o9qsHdHz8zA
32,33.67681,-111.966607,Kona Grill,oIkwj10HmUiognO68j7jOg
32,33.5544643,-112.1110536,Akaihana Sushi & Grill,SPBZxmt8_nT30rNVnKHYKA
32,33.5093023,-112.0888223,Thai Rama,PXmR1MgOAWB066XH20HjxQ
32,33.4951558,-112.0010198,Thai Lahna Restaurant,wct7rZKyZqZftzmAU-vhWQ
32,33.4949196,-112.0113575,Loving Hut,_ODHYjCmrb3W9hIGJI1uaA
32,33.489522,-112.030564,Asi Es La Vida,eHC_xNrT1SkJyC2oncJlhw
32,33.463172,-112.074725,Pizza People Pub,VapdXuC8X-Q3T_wgA6yCAg
32,33.459054,-112.068953,Pallets Food and Bar,Zh6zpqN_rFZylYexWW2btQ
32,33.455069,-112.0791767,The Vig Fillmore,yC6OzkWd3bzHfcMZm7WpWQ
32,33.4516715,-112.0733143,Province Restaurant,4r9-iKOagzn5oUvPE9Bz4Q
32,33.3487055478,-111.98325634,Biscuits,3oLy0rlzRI_xiqfQHqC4_g
32,33.305824,-111.991311,Secreto,2rMf09C5uXzF2qIlD5F5BA
32,33.304026,-111.980951,Va Bene,e3izESeW0BUx0s96FdSLag
31,33.7129797,-112.1117351,P F Chang's China Bistro,lut0g04VsYRyblR1Ad-8HA
31,33.6758658,-111.9650603,Modern Margarita,W010P4plDADjo2SFq3OvXA
31,33.6397241,-112.0470301,Krua Thai Cuisine,nefBMCGgMPvOnASoyO_X1A
31,33.6259820312,-111.978677139,ZK Grill,7onAEqbbZChyYdB2nJoQdg
31,33.5821710732,-112.012363672,Uncle Sam's,lf42gtgq_2_jPvjfp_K1nQ
31,33.5237203,-112.0480242,Richardson's Cuisine of New Mexico,B8ujMtvvpHyEQ2r_QlAT2w
31,33.5090929,-112.0278495,Del Frisco's Grille,gFJtzwGmDTABRwL2F8GsSw
31,33.507557,-112.040116,Miracle Mile Delicatessen,fmuj7u1gflmEjW-h0v9bwg
31,33.4949943,-112.0473119,Luke's of Chicago's,Tk2dSL0TwQeI_zNJmb442A
31,33.480016,-112.080631,5th Avenue Cafe,HQFscafV3wi5z4yOKdUGRg
31,33.4799388,-111.9883724,Raising Cane's,w7SrsFV4FL04bhQr-B6-4w
31,33.459701,-112.0742455,Portland's Restaurant & Wine Bar,PdRzCJWP7nPdYoHPdd5SOQ
31,33.4586921291,-112.06556797,Tammie Coe Cakes,iqLVYrsX25XUZqjRjvbYfg
31,33.4558709,-112.0722832,PastaBAR,r3r_bAfa6pZKIhQB82FizQ
31,33.3806458,-112.0732936,Poncho's Mexican Food,14NSxaXBNspIVnsrMYJZVw
30,33.6753261878,-111.963375202,Blue Martini Lounge,ttLtsY1S2Angj6hvEdzwDQ
30,33.508756,-112.045816,Zoes Kitchen,tpIU_ZvIfCfCp36IgghlHQ
30,33.4803943,-112.0491027,Juan's Authentic Mexican Food,DeAnVirgOxQnI36V1W158A
30,33.4471799433,-112.07370311,Lustre Bar,MEKk3J63dU3GBDg9SHuq7A
29,33.671426,-112.03017,Viet Kitchen,3OauvrqUU8nDLWcW6q9hGQ
29,33.637072,-112.071339,Half Moon Sports Grill,5tey93wPQOb7z6jOLJZ30w
29,33.5671173,-112.1333288,Romanelli's Deli & Bakery,DE8UVNCCpOE0vTAbGaMoeQ
29,33.5599538,-112.0653058,El Bravo,flUKBy7WHqYdfOrwU1A2SA
29,33.530141,-112.0563984,Feeney's Restaurant and Bar,r9sGMJ084n4IS9eGmlCKjg
29,33.5113051,-112.0471421,Ajo Al's Mexican Cafe,0K35eGvzVRZEirNo5v_WfA
29,33.5102068,-112.0272041,Black Chile Mexican Grill,_-9pMxBWtG_x8l4rHWBasg
29,33.509702,-112.042514,Arriba Mexican Grill,ib-y5nsfn3unE0lLY1vfAw
29,33.5095,-112.063826,That's a Wrap,FFCkoA_L3cqYXtHtLyvxwA
29,33.5054706,-112.0370088,Half Moon Sports Grill,oaakO-X7uOXNxqsxjDSKfg
29,33.4954475,-112.0050862,Maui Dog,t4aP7ksa716XY6S4EsWFqw
29,33.466043,-112.05026,Gourmet House of Hong Kong,ykfTh6HI219NoMsWBxulxw
29,33.4657562,-111.9718284,Indian Delhi Palace,_RBUU1y4yJrK0SPAd8z0-w
29,33.4555664,-112.0719705,Rum Bar,mpdl2_v3MDJVzTaxvlEGTA
29,33.4038261,-112.0045736,The Barbecue Company,X_J65cnN3jJWGYacyNwKGg
29,33.390792,-112.012504,The Farm Kitchen,hBHkHYOk_E-6EgObC6MTdQ
29,33.303967,-111.97839,Hong Kong Gourmet Buffet,-Ogv7rpcgUHkFaSy3vD8Sw
28,33.6914,-111.9975,Dave & Buster's,PdWe3jF9YEu5fWBiQXZIgg
28,33.6411185,-112.0473308,The Codfather,58P3oSd8P2QNzHrQmRqQZw
28,33.640001,-112.0676314,Five Guys Burgers and Fries,VsrvWdZL2993olnW3z8R3A
28,33.62121,-112.00303,Saba's Mediterranean Cuisine,qXQ3ZBdwI3GlbR5-eYWqNA
28,33.6123924255,-112.012565613,Dragon Palace,lAGDe38li38fyf971CslFg
28,33.6025873,-111.9785074,Floyd's Kitchen,gY6AhCy22G9yFlAGu9vMFQ
28,33.5839581,-111.9788671,Nick's,5BnsHDWrt2z-9d8AzSgkjw
28,33.5675268,-112.1496637,Takamatsu,Ou21lwEBBlUNG3JRAFWFAA
28,33.5529662,-112.054162,Thirteen North,GYPHQGaB4Oeq9veH-p2nKA
28,33.5099738091,-111.996602342,Vincent Market Bistro,oc0Wl6ktfMLb5VZ2Uz6M2A
28,33.496155,-112.021248,Teakwoods Tavern & Grill,r8CwFUEQtL8gAT9KHnNhuw
28,33.4949933,-111.9903192,The Little Woody,vlxMPuG6LYJ-c0yjd6AW3A
28,33.491645,-112.073196,Siu Wok,LbLVO7yqAJGEQ1nK6rEvHA
28,33.479742069,-111.994993687,Two Hippies Gnarly Burger Joint,tfVKzEDu8XYyP8KO1dsNvQ
28,33.466104,-112.081655,My Florist Cafe,vSWEXsXmJw5ozuF4zqE9ng
28,33.455036,-112.038676,Baiz Market,cOUS79i4vltKIc_hy4OZBg
28,33.3488832,-111.9763846,The Bagel Man,Kh7cW1rcbxzsgTzAfqEcGw
27,33.7150963,-112.1136988,Buffalo Wild Wings,h1kwVr1eTpBK0rWfcm5QSg
27,33.640437,-112.0677697,Flamingo Palace,aozcOaCMwOHG8s-lbZ6_gA
27,33.6077550799,-112.067051232,Bamboo House,zTfBa__ldlTdbVgSl5h31Q
27,33.5983643,-111.9782659,Genghis Grill,wT0L6ZyFjq3CQKYqENvC3g
27,33.5839404,-111.9787698,Iron Chef,OTq55xUFMOz13DAi9D0_rw
27,33.5528379673,-112.053525919,Stumpys Pizza,kxDGexkbP30fBvxVI0CzFQ
27,33.5521877,-112.0991214,Las Glorias Grill,oiLe3lqMFaZtsSpRuIUChw
27,33.5237004,-112.0482435,Zipps Sports Grill,PN3aQAH-RONnK-ahkNm0xg
27,33.5087140813,-112.035941005,Potbelly Sandwich Shop,DUDr1kuGv6eh1_s2GWJVgw
27,33.5026383,-112.0470936,Flavors of India,LYyGQgL60VKdV-p_9OxmWQ
27,33.5008018,-112.0824532,Los Compadres Mexican Food,BM0-dgPJMBMmcmO9PVCJfQ
27,33.4957851,-112.0473892,Gasper's Casual Italian Dining and Pizzeria,t-uJbFctqW2eGtlAIAI60g
27,33.4948977,-112.0637645,Mamma Mia,yeLq-452CkaKw1ynn0nRNw
27,33.479996,-112.077144,First Watch,-1bOb2izeJBZjHC7NWxiPA
27,33.466124,-112.015464,Red Devil,PEHJjxdw11TGFma9Zhz3ng
27,33.4654801,-112.0829359,Pei Wei Asian Diner,7pxa5tueoEcmt6hztqsz2A
27,33.4572256,-112.0898341,Bragg's Factory Diner,QQ0VZ1ggQO1aVf_GK6kn5g
27,33.4471752495,-112.074834332,Chloe's Corner,Lo0dRIDKXc5mlE-coVZrtQ
27,33.3488977,-111.9763848,Caffe Boa Ahwatukee,dsMvINhoQbIQgSRTBv2B6g
26,33.8000531,-112.05858,El Encanto DOS,0NlTmTzKYXbE6Hx2iGEb5A
26,33.7150071,-112.1129733,Sauce,R2FuwuSjmyvzNWNfqzKUvw
26,33.6383625,-112.0684427,Sushi Style,vtuPl3gqOrsIJ6qM1ldDWQ
26,33.5988434,-111.9806304,Oregano's Pizza Bistro,Fb5ZL4VkO2Yfx-bNJexAkg
26,33.5612361,-112.0737398,Dillon's On Top of Central,EUr0vtwmoeKo3uWYxxUFiQ
26,33.5524520874,-112.057182312,Carlos O'Brien's,ieYiA4L5gk7S3kZYK0l_dg
26,33.5092750937,-112.046355307,Jimmy John's,zmjWXerSZlB0eRLxrKevYQ
26,33.4702022,-112.0653186,That's A Wrap,ZoQAOnEFnyHjSpomtfqesA
26,33.4483266,-112.0735793,Vitamin T,WYk91WPklqRWuk9z9DsPDw
26,33.4480003,-112.0730318,Fuego CityScape,aXRtJioBYidoHdS2GTTKhA
26,33.4354478849,-111.997936099,Blanco Tacos And Tequila,wUrTYqp9fHLJ8AR4lMxHGQ
26,33.434664609,-111.994210482,Jose Roux,k_aOcqWOHWprjs7ykdzlAQ
26,33.3773942,-111.9975654,Lin's Grand Buffet,Aa-UgGOs1lDZzQhap370Ig
26,33.377003,-112.027016,The House at Secret Garden,hlekz2L2HV8cVSEkgMvuEA
25,33.7129789,-112.1109268,Ah-So Sushi & Steak,MI_iUo1QJN8GKr4j1cklIA
25,33.6530291,-111.9299045,Gordon Biersch,GjvIDOEhdQB1oPrFeSpxBw
25,33.6391935,-112.0121148,Madras Ananda Bhavan,wFjpmWwaotDHNaScplVh2A
25,33.6000149463,-111.978728034,My Pie,D7d-X4fLvVIdsCDFGpqzmg
25,33.5986481057,-112.12037371,Anzios Italian Restaurant,ubfD6-I73lP00v0fkx-keQ
25,33.597361,-111.9813513,Picazzo's Organic Italian Kitchen,Zruvunhqw7cuyuoe7g09Gw
25,33.5962271,-112.0359509,Noodle & Rice,JPRyCrWPIo_ujOszH1NRzg
25,33.5818729,-112.1182988,Raising Cane's,JbJDlfcnYiyZRXeHQcAVjg
25,33.5100523,-111.9963126,Vincent's On Camelback,VpSiOW1PapVmZyyRBK_GBQ
25,33.5092367,-112.0465536,Corleone's,-yzl8Zm-MmSqx31VN7vB0Q
25,33.5062577,-112.0388617,Cyprus Grill of Phoenix,Rg3INE2p4zQYvfMvJduEOQ
25,33.472674,-112.064752,La Piccola Cucina,NNGJQF3WeIHzGzweCpZ-VA
25,33.4526031,-112.0691194,Hooters,qsWxbgQwuomXvMseg23DGg
25,33.4493442,-112.0725195,La Piazza Locale,qFfEUJUIqfIYARCOF9Hgig
25,33.4475173,-112.0742715,Five Guys Burgers and Fries,qVN-P0aov4z5oknS12Cq1g
25,33.443864,-112.070061,Coach & Willies,j8nyAaN_w5t6wYv-ni23sg
25,33.3784640243,-112.036954165,Sun Asian Kitchen,r3HWH8XeoV9uohlcrwrMSw
25,33.3482841,-111.9803928,Niro's Gyros,nBrD6TxddhHx4FhMk32JvQ
25,33.304667,-111.9945819,Star of India,d_8bMNQd0mesbEUeq1U2kQ
24,33.6753542415,-111.965274811,Ocean Prime,JEreQgso7MH_Io3DXGsEOw
24,33.6128817,-111.9777891,Nee House Chinese Restaurant,ChmqODwuYP1ewjmWXtxtsg
24,33.6106434,-112.1500691,King Gyros,LxNehlnStQY_rxEwiPof_g
24,33.513505,-112.0479841,5 & Diner,GpK9MeUjEd7rwhejG2ykww
24,33.502758,-111.99565,Ingo's Tasty Food,e2oXHln1dux2ACR0QQGoeQ
24,33.494594,-111.9893448,The Attic,pVnUE5EeIaIbjXzaH7sLyw
24,33.494368,-112.039357,Nogales Hot Dogs,jFfrM1y-L1icUZXjBpxmeg
24,33.4940035,-112.0302179,Khyber Halal,saON8-nDZi5W64u1xGtmPA
24,33.492722,-112.073346,Macayo's Mexican Kitchen,jzPMl-NoB5F2fwoHX3hN8A
24,33.480771,-112.09158,Mu Shu Asian Grill,enbTOcl7WNgsjsAtmhvDRA
24,33.4803042,-111.9602653,Ranch House Grille,MiajUnwoG7RGoaolO1rPaw
24,33.476084,-112.065637,New India Bazaar,Z5v1F-tAV897ZmM32N0wfQ
24,33.4577071,-112.0686108,Fate 905,VsO_rhXi5lgbaGxNwoEZsQ
24,33.4549678,-112.0791022,Palatte,P1R-DyUyBeWCvPKrRkglsQ
24,33.4524340713,-112.068697407,My Big Fat Greek Restaurant,bjUH-01t834CVg0Yl0CLWQ
24,33.30617,-111.9747,Cracker Barrel Old Country Store,dGcVT0WGenhh8Np76ta6AA
24,33.3042644,-111.9776786,Capriotti's,STv-ED3M2xmRFMSvQbWGaw
23,33.6556844,-111.9300279,The Compound Grill,l5GGMobHJvzaQO2rZFwdTQ
23,33.6106247,-111.9778024,Eastwind Restaurant,3N__CAwM5VZOhRKmxMtImw
23,33.6049318,-111.977799,La Parrilla Suiza,WxpCYziMlEy8mrEa_VcB1w
23,33.5612361,-112.0737398,Spoke & Wheel,TgIJfXqEKE-JsD0QUoaC5Q
23,33.509677,-112.058811,Los Dos Molinos,b-t3nNmRw6alKw4aSqAgPg
23,33.5094212,-112.0301061,California Pizza Kitchen,ut-kla-EA23nJOij_dcL0Q
23,33.4797935486,-111.985984802,Chipotle Mexican Grill,K2_Hmmo5crTYWiT_1sWnfQ
23,33.455863,-112.072167,Squash Blossom,oHwkJgs5Fi0HuUISgtz_Gw
23,33.450047,-112.075677,zpizza,SAEr_2rJLNFr3aPv0DlSWg
23,33.3894264,-112.1342315,Li's Bowl,TxDKDFQ3ovgzTaNcqKf2Uw
23,33.3192686115,-111.981797218,Keegan's Grill & Taproom Foothills,SgTjnyElc26gPUghVuCuSQ
23,33.31898,-111.97993,Five Guys Burgers and Fries,A7Soqlerr3L8mNq3YuIqAA
23,33.316873,-112.004102,Florencia Pizza Bistro,dG7KLQ1a584wI5jSADIPIg
23,33.3048019409,-111.992126465,Thai Basil,K4DHwck_2ds1wURnmZdFiA
22,33.6931139271,-111.997843323,Rock Bottom Restaurant & Brewery,d7V3ykQHqChv0KtXEanKLw
22,33.678615,-111.9746066,Sweet Tomatoes,5jazn-RZP2R6ZkCIPZsf0w
22,33.6562094945,-112.013146877,Catch 22 Sports Grill,pDXv67UQjBKScEgGhc5yLg
22,33.6400079,-112.0872865,Manuel's Mexican Restaurant,I7IfnWW1nXljC4ZGqwPe-w
22,33.637366,-112.0684502,U.S. Egg,5XU8ys_TsulI-FJ5nzuNvg
22,33.5675238,-112.1371245,Halo-Halo Kitchen,v0UcWfHvGgYZYFobaSOr8A
22,33.5239086,-112.1029346,Papa Joe's Fish-N-Que,sWCH3c8XxBrF7aODVgQeQw
22,33.5097465515,-112.035583496,Cafe Rio Mexican Grill,cQZcWeIDKEF-7nWU3gJMUw
22,33.5092174262,-112.034387961,Ruth's Chris Steak House,iDoigI3605ixHl_qHly3Tg
22,33.4987692,-112.0834514,Two Hippies Breakfast Joint,fJx0N4N0NbyHEeoDU9nH8g
22,33.4369016621,-111.994368167,Cowboy Ciao,mqLIvIVWmV00VWo3L5pj3Q
22,33.3781837,-112.0106146,Gallagher's,55seKyxRWUmHC1s52xk45g
22,33.3309021,-111.9785499,Public House Garage,qRBeZAFiId0ainBtpFSGuQ
22,33.3193788,-111.9778751,Vincent's,ImVx220_Pcp2iB5uworODw
22,33.319168,-111.975679,On The Border Mexican Grill & Cantina,fsxBliRs4rwxRXkZUVy62A
21,33.713095,-112.113014,Pita Jungle,7aS0iFpab3XHFQrRGMOKXw
21,33.6988429,-112.101312,Olive Tree Market & Grill,zfY68t7nVihCwiCsCgM6cw
21,33.6836613,-112.0984005,Culver's,8T8B_xK10FuO6MBOFcVQ3w
21,33.666693,-112.124353,Fired Pie,93fEJZYc3B-jOMaXce7G5A
21,33.6556294,-112.015465,Pezzano's Pizza,xr2szu7jYIWbj4tlKef61w
21,33.625972,-112.134316,Crazy Otto's Diner,MQNJNjLLDfsIrqxG-DBMqQ
21,33.606332,-112.066095,Salute Ristorante Italiano,jq_YnMQjcArdBWuwRospFg
21,33.5836898,-112.1339118,Captain Bill's Subs,NFoVdVCLmJ4InK4g6GYgKQ
21,33.578692,-112.1182099,Texas Roadhouse,uECIvsUWlDWSiJ9jAfH_kQ
21,33.5382586,-112.0571061,Pat's Pizza Plus,GvwDppcJLm9lso9iS2hSIw
21,33.5099969,-111.9880736,Chestnut Fine Foods & Provisions,p9rysWzbd9eMDmxRH9y0fA
21,33.509755,-112.08407,Circle H Barbecue,R3sbDS0YcJDedSmUjwE48Q
21,33.495576,-112.000409,Autumn Court Chinese Restaurant,0QTn4pMzKv1mnQifcP9YoQ
21,33.489085,-112.0740504,Alexi's Grill,z_IfC-aIkKpuhGfX1yzdfg
21,33.4657117,-112.0657286,Chico's Tacos,D09yG6Z3gcsh24Qn7Y4gYA
21,33.4506964,-112.0000523,Bill Johnson's Big Apple Restaurants,1AMncE6Lxdr6J9PeqZi4nA
21,33.449777,-112.075344,The Hero Factory,LRuIY8JFqadCSYLo242MGg
21,33.4493145,-112.0740474,Thai Elephant,NH67MdKaFGNcP-dlu56pyw
21,33.448717,-112.059954,Los Dos Molinos,ho4Te6bO2tGs56h9PF2vuA
21,33.448587,-112.071756,Bar Smith,7_7fxuG9ESAFmx-AiMsJHg
21,33.3778513,-112.0361195,GreenMix,klCQ1ytgmCgJ1KvlR5Y0_w
21,33.37771,-112.0281851,Pan Asia Sushi Chinese Fusion,XK5hwOMD3M-cjGVBsEmrIw
21,33.3293584261,-111.979372837,Ezekiel's Restaurant,SGGZ6l345YTww09IHxtoew
21,33.3050704,-111.9918344,Arrivederci Trattoria,umyo8MPjiZiDXHtvyaOi6g
20,33.7977861,-112.1208278,Plaza Bonita,6BXkb7kOhzk9cV7s09CkEQ
20,33.7151321,-112.1130676,Smashburger,3E_toMWSUCuhRJzG1eml8Q
20,33.7111223735,-112.11125213,Bajio Mexican Grill,7Zo1DzdwZlGMxPu1AFMSsw
20,33.6674187,-112.1203279,Wildflower Bread Company,CV4DDFG6tII-ehzaWPXK4g
20,33.655709,-111.930023,Sakura Sushi & Steakhouse,f4T3s1x2u_KPOFfIJIJ0uA
20,33.6554989,-111.9299197,Elephant Bar Restaurant,QzXFdjIbFRGhzL83goPPLA
20,33.6406665,-112.0176895,Red Devil,0gQrhOYWdO0XVZEKtOrvaA
20,33.6403226,-112.0210482,Satisfied Frog On Bell,UUssRgBCO_riWg3chbv9Zg
20,33.638733,-112.100435,Bill Johnsons Big Apple,xdmT9sejRDEyud8YFbEcjg
20,33.6120096,-112.0124834,Hammered Hog BBQ Hall & Saloon,UjaR5QhlqlRIGMtlC78n3g
20,33.6058104,-112.0365534,The Tamale Store,nB3pytYdmzKWfNtXyfNrpQ
20,33.6032634,-111.9781795,Breadcrafters Bakery & Cafe,j5HLcBru7FEirYJPbKFVWA
20,33.5959571,-112.0391851,E-san Sab Sab Thai Cuisine,nU97FczCPxm_wIp2pgtYfw
20,33.5672292,-112.1034416,SteakenBurger / Long Wongs Wings,lPAHpSIc2MvY06bWxrFRiw
20,33.5540954,-112.1001383,Wahsun Chinese Restaurant,dxAlupwjiQH91m4cE9a17g
20,33.5532624,-112.0554926,Super Dragon,F3SEkW6v2LJ5y6Ldo5pPaw
20,33.546583,-112.0469306,Tutti Santi by Nina,hqVbmZNLTdR2y7G7oJu9vg
20,33.519577,-112.065351,Little Cleo's Seafood Legend,sWvfFtgSQCALAE_yPYVaTA
20,33.5108208,-111.9862703,Taylor's Cafe,UxvOXcoCRFRAVhRB0D9imw
20,33.5102764,-112.0463575,Chipotle Mexican Grill,EKVrH21lOIRrXdLf-Dt5RQ
20,33.507982,-112.035636,Twin Peaks,aNuyJOFNrb-d71amzPpxlw
20,33.4952835,-111.9986481,Essence Bakery Cafe,31Ix66CdEqyiNJ77XuoXyw
20,33.472824,-112.056064,Astor House,EFSU5EPU8VsZmrjbTxjc4A
20,33.4587047249,-112.090804204,Treehouse Bakery,OEWW22gUG_JADQ3h4ajXtg
20,33.4527955,-112.0693177,Mi Amigo's Mexican Grill,-lOSaCuBRAvX5JBifx-EMw
20,33.449711,-112.074211,Focaccia Fiorentina,ssSeK9MYRCUjoabppekwoA
20,33.4405202,-112.0825071,La Canasta Mexican Foods,9dn3AMdwvD2KXnTr6AJY1g
19,33.7988195,-112.1292649,Hot Bagels and Deli,lJe-zPM4U572nVI0eAN4Fw
19,33.7110102,-112.1142778,Shane's Rib Shack,ukUuBT8zVXNC7Zz34cctAw
19,33.667839,-112.125528,Claim Jumper,Sodko0hlMg7F5doNJGKcWQ
19,33.6556844,-111.9300279,Athena Greek Cuisine,NTTxZVuSY0sV-YjzE0dR1A
19,33.655629,-111.929925,Yoshi Bento,ufx4U76IsSbA06tfnHP5XQ
19,33.6391367,-112.1492386,Shanghai Buffet,KkdkWeTMN8q-xpWD0ckx1Q
19,33.6119413,-111.9987462,Dubliner,noLH_u4MJzfXYYHqcByjnA
19,33.5834928,-112.0131039,Gyro House,dn9sB0Kok8cnkDhpcl7YCg
19,33.5741241533,-112.125614583,Mi Pueblo,xBCfrESSbroTjhVcRfG4NA
19,33.52485,-112.047889,Golden Phoenix Chinese Restaurant,a8yzGF79KcfyRye2R6wt3Q
19,33.5237125,-112.0485997,Z'Tejas Southwestern Grill,fUrErf3orbQN26ocjCgvlA
19,33.5100098,-112.0152924,Keegan's Grill,rVUEZpHQfWI_3kt0lBwaxQ
19,33.5095896366,-112.071964018,The Good Egg - Uptown,SkNUbFJiJtbZjY-S_S0u7g
19,33.5078595,-112.0475385,Harvey's Wineburger,ntJAKLAq0cXzzdFgPoo0Iw
19,33.4987930208,-112.083130404,Melrose Kitchen,Xta0mTpGJWC2yi6kiQm_vg
19,33.4945863539,-111.986050442,Sushi Brokers,s2lCXuJ3fUWf5Itf9QnrMQ
19,33.4939156776,-112.281947136,G's Food,bMfvRSC-KaTu3QYGMWTv9A
19,33.4797626,-112.0914029,McGurkee's J P Sandwich Shop,5Igwt99qrbgFQTR7jFC6WA
19,33.4797198,-112.2579448,Yan's Chinese Food #2,4_xxWpQKhBWhAOvfVPmFXQ
19,33.4725383,-112.1348294,The Original Garcia's,glalhJa7wFWPIoJLBvKGfQ
19,33.457457,-112.072164,Verde,hZRLGfRrZTo9up2P-0aAHg
19,33.448424817,-112.074802052,Tom's Tavern & 1929 Grill,2I666dqzs1XB6xigIKa9bA
19,33.446572,-111.977677,Hap's Pit Barbecue,39oUcXr-06fcfT_MZ94z-Q
19,33.412592,-111.996111,Peppersauce Cafe,67gi179fNUkU5sApNTcrMg
19,33.3310474,-111.9795988,The Nosh Cafe and Bagelry,8H1DwdAAgSBtwDeb2R-hmA
18,33.684175,-112.085953,Deer Valley Airport Restaurant,8FNO4D3eozpIjj0k3q5Zbg
18,33.6766209803,-111.974663606,California Pizza Kitchen,UpYva_zhJ6pRGfdTruIYIg
18,33.6756805853,-111.97270145,Cafe Zupas,CMaJOgyFrX6gVsJGm1bttw
18,33.6753442,-111.9633667,25 Degrees,UIfORCz28cEGMr_9p0eJ5g
18,33.6559125405,-111.928108833,Red Robin Gourmet Burgers,Ane4XcpP7aWzhjd8SGiciQ
18,33.6556844,-111.9300279,Buffalo Wild Wings,ZJxs1L4oMhX9GW00ty0aAg
18,33.6399375,-112.1189379,Native New Yorker,rLv5DPLnO67TCHIbbBWYPA
18,33.6384005,-111.9795246,Crust Pizzeria & Ristorante,eFA9dqXT5EA_TrMgbo03QQ
18,33.6308568,-112.0309244,Belfiore's Italian Ristorante,igD5We_87JFrtaaR7bh_Xg
18,33.626712,-111.99569,40th Street Cafe,2RxIERKZi5gjLW76MkFotQ
18,33.609811,-112.119194,The Greek Pita,EjWi22gAE_cYpGs7lBPahQ
18,33.6095285045,-112.134235367,Lenny's Burger Shop,reMYkuDhLk4raAviOFtvOQ
18,33.6075585,-112.0628096,Wild Tuna Sushi and Spirits,6-O63QoQA7mCVVAH-MMtuA
18,33.601202,-112.062583,Pointe In Tyme,Y3a3RkR97J_ReiKgiMXeJg
18,33.5834449,-111.9770187,My Big Fat Greek Restaurant,TQhP4vCMjvX527YMxPfuUA
18,33.580542,-112.1215834,Culver's,U605aUo9MJn5vgLfP3yYKg
18,33.5754756,-112.0651766,Il Posto,5_Il_eOuwOMMoiT8jGBxyQ
18,33.5478106,-112.0467571,Rico's American Grill,7LGjM8HKJTwqfYU3C7N_0w
18,33.5389948,-112.0640088,Sauce Pizza & WIne,w5XcgWwGAN21Ly2HeU48IQ
18,33.5106961,-111.9865579,Wally's' American Pub N Grill,To5CjntVFawXM_hpAhvVdQ
18,33.4956034,-112.0999297,My Mother's Restaurant,s5roBvbA79SQaO4FHkJgGw
18,33.4802944,-112.0318284,Jerry's Restaurant,4rySWsfL5enT7t4XuVNJuQ
18,33.480288,-111.994031,Rosati's Pizza,udmb-UuD3xoueQ55INQFRw
18,33.4802381,-112.077889,Sacks Art of Sandwicherie,GqtMJxq5-7Xp1ZXXmahLaA
18,33.4766277,-112.0128996,King Wong Chinese Food,XUYbXm4ZmF_IlZ440HZjpw
18,33.4659912736,-112.081645131,The Habit Burger Grill,lK35BgpjOMXwchPzqYWomg
18,33.4483771,-112.0740373,Jamburritos Cajun Grille - Express,5WRpxAc9lvonVGfuX34hlw
18,33.4354634,-112.0069893,Paradise Bakery & Cafe,E0f8jFeNaL8ARG-vq3apVA
18,33.434190079,-111.994339228,Cartel Coffee Lab,_HGheM2jzKEZFqkT4kyViQ
18,33.377568,-112.049455,Amano Pizza Bistro,uYj2NO1HZRNiD-de_pSdJA
17,33.711091,-112.1122766,Red Robin Gourmet Burgers,0RqNRc6RiILzZxK9J8Kqug
17,33.678615,-111.9746066,Nori Sushi and Asian Kitchen,_viHcOY9w_CitP4oHpZYdg
17,33.678131,-111.969461,Smashburger,qAORECtABjr_FsvSzy1apw
17,33.656005,-112.09836,Sardella's Pizza & Wings,3yMneVFhBePIBtCGdboc7Q
17,33.655105,-112.081705,Hana Sushi,QMsUey4Xi1VfHkwbI8YxdQ
17,33.640437,-112.0677697,Famous Ray's Pizza,V3lQtk1LgwAEcF9j-BzchA
17,33.6403198242,-112.0210495,Lenero Mexican Grill,pLFxPgDiBJwJqgKlEEVw1g
17,33.610825,-112.1310283,Pizza by Napoli,5ErKAS0rHOfU33CYjDh2Aw
17,33.6077242,-112.0659378,Moon Valley Cafe,sHu1zuayEsWgIKdj7nVRfg
17,33.597866,-111.97931,Outback Steakhouse,4mZ__NR8jLD1k0rYpSbplA
17,33.597833,-111.9784028,Barrio Cantina & Grill,jtqPBGcsvmKI7VeHLG0KsQ
17,33.5657923,-112.0991561,Sushi Q,Bui7TEFaPwuZtW5QQg2oFQ
17,33.546608,-112.047023,Gallagher's Sports Grill,F-ykHfGY9lWr12OJ_Ofy7A
