stars,latitude,longitude,name,res_id
3,33.5817531,-112.008318,Bootleggers Modern American Smokehouse,uMxfxbqT27XDeU9UTXeErg
3,33.5803476769,-112.118364573,Buffalo Wild Wings,WRjMDL79KQ0ZG5yCdfJiYA
3,33.5795554,-112.123557,Chili's Grill & Bar,Fg5VkQsHRm7V1Hq9GEsUBg
3,33.5764031,-112.1162617,Fajitas A Sizzlin Celebration,TgxDGx7L_JICWbuBUCGVqw
3,33.5741241533,-112.125614583,Mi Pueblo,xBCfrESSbroTjhVcRfG4NA
3,33.5679191,-112.0663979,North Mountain Brewing Co.,sL4n5lhxqoZ5l0d8gwIPyA
3,33.5675238,-112.1371245,Halo-Halo Kitchen,v0UcWfHvGgYZYFobaSOr8A
3,33.5612361,-112.0737398,Spoke & Wheel,TgIJfXqEKE-JsD0QUoaC5Q
3,33.5528379673,-112.053525919,Stumpys Pizza,kxDGexkbP30fBvxVI0CzFQ
3,33.530141,-112.0563984,Feeney's Restaurant and Bar,r9sGMJ084n4IS9eGmlCKjg
3,33.529845,-112.064704,Christos Ristorante,3CSaqRNvYg7ZdN2zwxwzVw
3,33.5290164,-112.0648679,Jordan's Mexican Food,VlG9qxAc4d0em2djaU__xw
3,33.52485,-112.047889,Golden Phoenix Chinese Restaurant,a8yzGF79KcfyRye2R6wt3Q
3,33.5243311,-112.047508,Dick's Hideaway,9BJ5h9X1krpXFjKj0a6wbg
3,33.5237203,-112.0480242,Richardson's Cuisine of New Mexico,B8ujMtvvpHyEQ2r_QlAT2w
3,33.52265,-112.0475118,Phoenix City Grille,Pfb6VOIiroqDWOebfgWGPQ
3,33.519577,-112.065351,Little Cleo's Seafood Legend,sWvfFtgSQCALAE_yPYVaTA
3,33.5124076744,-112.065353394,Pizza Heaven Bistro,auorqdHiATGZHVd-sd79ZQ
3,33.5113051,-112.0471421,Ajo Al's Mexican Cafe,0K35eGvzVRZEirNo5v_WfA
3,33.5108736,-112.1341836,Great Wall Cuisine,0db71MbrvcJnyk71COCJBg
3,33.5104258,-112.0284918,Christopher's and Crush Lounge,1M4oczf2lmkdgbrJ3J7OqA
3,33.5102336367,-112.028496925,Blanco Tacos And Tequila,A3lInLxP3KOECWPjQO9k6A
3,33.5099969,-111.9880736,Chestnut Fine Foods & Provisions,p9rysWzbd9eMDmxRH9y0fA
3,33.5095896366,-112.071964018,The Good Egg - Uptown,SkNUbFJiJtbZjY-S_S0u7g
3,33.5094063,-112.0715708,Sweet Tomatoes,wTiQXYB9fE9rcSZDsZgbtQ
3,33.5093593,-112.0261747,McCormick & Schmicks Seafood Restaurant,MU3i2uEyUBntebU6pEyMbw
3,33.5092757,-112.036358,Baby Kay's Cajun Kitchen,24qSrF_XOrvaHDBy-gLIQg
3,33.5091049,-111.9845139,The Henry,guLkdetJ603Bw_A6tuecIg
3,33.508901,-112.063091,Culver's,ykKSshfa9ANCZCuvM2LaWg
3,33.5087140813,-112.035941005,Potbelly Sandwich Shop,DUDr1kuGv6eh1_s2GWJVgw
3,33.508282,-112.048136,Fuji Buffet,sbX5NhQIuNQTZ6Y6vpoFMA
3,33.507557,-112.040116,Smashburger,TuCAYZ89lP_s6D7Y78xNhQ
3,33.507229,-112.074929,Zookz Sandwiches,e9QRvkzssPNRmBLlDem9ZQ
3,33.5065554,-112.0388616,Sage Kitchen,xIdyiVoX5woL8iKHYKoiWw
3,33.5016589,-112.04725,Joe's Diner,D1T1jtCfTfXD-cQE3QViow
3,33.4962555,-112.0205287,Giuseppe's On 28th,VpW40mznMS43CqdbelX2wA
3,33.4956034,-112.0999297,My Mother's Restaurant,s5roBvbA79SQaO4FHkJgGw
3,33.495496,-111.988131,Rubio's Fresh Mexican Grill,edjCywtqffQ8__vM7POZbw
3,33.4954475,-112.0050862,Maui Dog,t4aP7ksa716XY6S4EsWFqw
3,33.4953991,-112.0303905,Yoshi's,nNKUkjTaGWW3I3XkpHF5Hg
3,33.4952835,-111.9986481,Essence Bakery Cafe,31Ix66CdEqyiNJ77XuoXyw
3,33.4951581,-112.0037026,Nook,4SEaQmnUIpqZXPyCmHZc1A
3,33.4951237,-111.9954348,Los Cerritos,4y9s1y8WxumJB9ypewvXCA
3,33.495018,-111.975898,Black Forest Mill,I_N5b-CA6j0TFMpy1xYKdQ
3,33.4949862,-111.9798245,Black Cat Coffee House,Gdmig8uYu5Mdfcgn0XsT3Q
3,33.4949597,-111.98959,La Fontanella Restaurant,MPziC5MO2QQiYVAMM3fdSw
3,33.4949196,-112.0113575,Loving Hut,_ODHYjCmrb3W9hIGJI1uaA
3,33.4940035,-112.0302179,Khyber Halal,saON8-nDZi5W64u1xGtmPA
3,33.4885590269,-112.065333427,Urban Beans,V5QdxePG-pGPXVPHSLLM9A
3,33.488489,-112.100389,Maxim Restaurant,XbVqzUHS3c9FhG4lI13c3Q
3,33.4804921,-112.0221966,Avanti,vvA3fbps4F9nGlAEYKk_sA
3,33.4803943,-112.0491027,Juan's Authentic Mexican Food,DeAnVirgOxQnI36V1W158A
3,33.4802381,-112.077889,Sacks Art of Sandwicherie,GqtMJxq5-7Xp1ZXXmahLaA
3,33.480158,-112.076505,Pink Spot,DmkTDze8ruJr6o2f5GAvJA
3,33.479992,-112.076718,zpizza,Shl6PtJERnowSJSC4IHbYQ
3,33.4799642053,-111.982527931,Garcia's Mexican Restaurant,H-02hZPbb7R6jfX2NgFH7Q
3,33.4797564,-111.9941067,Jewel's Bakery & Cafe,XgvgnS2AUcsupQERLNuMLw
3,33.4780159,-112.254559,Song Lynn,3zn5yjALes8-fxLvpO7_-A
3,33.4766277,-112.0128996,King Wong Chinese Food,XUYbXm4ZmF_IlZ440HZjpw
3,33.474605,-112.065107,Lisa G Cafe and Wine Bar,TCqkBVN84Ek0oLmZGAX5xA
3,33.4738413,-112.0131473,Tacos Sahuayo,8dlyEiypNYB0sVfdzQll3A
3,33.473125,-112.0650914,MacAlpine's Soda Fountain,R6aazv8FB-6BeanY3ag8kw
3,33.4719849,-112.064757,Rice Paper,jtzhY-P4H6WSYpv5rWhxtw
3,33.466993,-112.221138,Texas Roadhouse,5GpvSL1tlAjpgdJKZ5eLpg
3,33.466124,-112.015464,Red Devil,PEHJjxdw11TGFma9Zhz3ng
3,33.465772,-112.082382,How Do You Roll?,Qd0fyF-wB_1bQwSB34ggkw
3,33.4656999629,-112.082265575,Vovomeena,1vl4-5il_LGtDRxUCy9ldw
3,33.4555664,-112.0719705,Rum Bar,mpdl2_v3MDJVzTaxvlEGTA
3,33.4552907,-111.9878697,Hong Kong Express,8ZQc4awuK6_yvcERvczR5g
3,33.4552907,-111.9878697,Golden Buddha,jbKVbSz51F8IcewsiRQu4A
3,33.4535069,-112.0722782,Hsin Cafe,3D8thbL2D2c3qTMeYROAOQ
3,33.452718,-112.069182,Corner Bakery Cafe,di2QHs2SrY0XFHcfAq_k2A
3,33.4527168274,-112.06918335,1130 The Restaurant,supigcPNO9IKo6olaTNV-g
3,33.4524340713,-112.068697407,My Big Fat Greek Restaurant,bjUH-01t834CVg0Yl0CLWQ
3,33.451613,-112.085554,International House of Food,VQmgq4Dwwej5AwnHBmDIAg
3,33.4506964,-112.0000523,Bill Johnson's Big Apple Restaurants,1AMncE6Lxdr6J9PeqZi4nA
3,33.4493442,-112.0725195,La Piazza Locale,qFfEUJUIqfIYARCOF9Hgig
3,33.4484654,-112.0712574,Majerle's Sports Grill,45puCRQ6Vh_IIAy7kkfFDQ
3,33.448402,-112.0714244,Brooklyn NYC Pizza,ptIRdaZlXxuVJTiJDFJCIw
3,33.4480003,-112.0730318,Fuego CityScape,aXRtJioBYidoHdS2GTTKhA
3,33.4373684849,-112.002139091,Taberna Del Tequileria,zAoFrUwRVdSrvYWNB5e5Jw
3,33.437136,-112.007296,Blue Burrito Grille,oWb5JjxoPaFSmpGwJ3-Ntg
3,33.4355957546,-111.997697353,Chelsea's Kitchen,OE7RmfGvpvSEv4g3xDKfSw
3,33.4354634,-112.0069893,Modern Burger,25JT5gNeZ782lP1cHTbKFg
3,33.4340199639,-111.994543076,Sir Veza's Taco Garage,aS2aNPE861FI4dRrz1Z7Ow
3,33.429424,-112.073929,Comedor Guadalajara,BESmH-lmMm34_EefL8X9fQ
3,33.406669,-112.02249,Chanpen Thai Cuisine,4NPD3ecBbUdfcS9FAuwJIA
3,33.390792,-112.012504,The Farm Kitchen,hBHkHYOk_E-6EgObC6MTdQ
3,33.3906771,-112.0129108,Quiessence Restaurant,-yxfBYGB6SEqszmxJxd97A
3,33.3781837,-112.0106146,Gallagher's,55seKyxRWUmHC1s52xk45g
3,33.367178,-112.073681,Los Dos Molinos,nQUsMhT7qY6pPMvTT6xGcQ
3,33.354466,-112.100386,T-Bone Steakhouse,ESMi3ekzBJuG8V-oaNcK_Q
3,33.3482841,-111.9803928,Niro's Gyros,nBrD6TxddhHx4FhMk32JvQ
3,33.3310474,-111.9795988,The Nosh Cafe and Bagelry,8H1DwdAAgSBtwDeb2R-hmA
3,33.330921838,-111.983517949,Zipps Sports Grill,IW-NYIHk50mXV5Nz7nSGyw
3,33.317959,-111.975646,Mellow Mushroom,8Jg4S5r79dh0l3rIbpVBcg
3,33.3172434,-111.9765164,Pita Jungle,5niUestkeI0tBcBAv4SyKw
3,33.316214,-112.004239,The Melting Pot,FOfhEC6rN23RQaUlsR2byw
3,33.305759,-111.993252,CK's Tavern & Grill,xmjv8g356v8Qo55ICjG8rg
3,33.3055579,-111.9789165,Spinato's Pizzeria,ZRJwVLyzEJq1VAihDhYiow
3,33.305107,-111.9995291,Ginban Sushi,gutyWep7QbUQ8Qwa-r7p9w
3,33.3050704,-111.9918344,Arrivederci Trattoria,umyo8MPjiZiDXHtvyaOi6g
3,33.304167097,-112.054749812,Loco Patron,kvRA6hu6FC51vBKY7Kp9GQ
3,33.303967,-111.97839,Hong Kong Gourmet Buffet,-Ogv7rpcgUHkFaSy3vD8Sw
2,33.7151321,-112.1130676,Smashburger,3E_toMWSUCuhRJzG1eml8Q
2,33.7150071,-112.1129733,Chipotle,6TWRuHn24DL6vnW8Uyu4Vw
2,33.712245,-112.101899,Joey's of Chicago,rcACoPoSovDJPx5hpeR5Dg
2,33.7111223735,-112.11125213,Bajio Mexican Grill,7Zo1DzdwZlGMxPu1AFMSsw
2,33.7110102,-112.1142778,Rays Pizza,3Gsex5Dyhnoul9l_914MGQ
2,33.7110102,-112.1142778,Olive Garden Italian Restaurant,o4sPw8nO7GcNyKilWBgK_Q
2,33.6931139271,-111.997843323,Rock Bottom Restaurant & Brewery,d7V3ykQHqChv0KtXEanKLw
2,33.6839876,-112.1161771,Times Square Pizzeria,rrWhi2TL0smrbihvavZxcg
2,33.683666,-112.098958,Port of Subs,wzQAmzQopWcfoCG8lfiE_w
2,33.6836613,-112.0984005,Culver's,8T8B_xK10FuO6MBOFcVQ3w
2,33.6836515,-112.0989577,Greek Patio,KH8BMOHWAwBXCngmHxOXOQ
2,33.6789932,-112.0301297,Rochelli's Pizza House,yWcOhjDHRbRTgycfgXHfdw
2,33.678615,-111.9746066,The Notorious PIG,iung9K8cFAPLdA9k2DUoxA
2,33.678615,-111.9746066,Sweet Tomatoes,5jazn-RZP2R6ZkCIPZsf0w
2,33.678615,-111.9746066,Islands Restaurant,e0vubCKi8KD8zC2C6FdbuQ
2,33.678131,-111.969461,Smashburger,qAORECtABjr_FsvSzy1apw
2,33.6769000844,-111.937873323,Outback Steakhouse,dp0unqYxrYzvfaMVVmk6mw
2,33.6758658,-111.9650603,Modern Margarita,W010P4plDADjo2SFq3OvXA
2,33.6752637422,-111.975617586,The Keg Steakhouse + Bar,-3xbryp44xhpN4BohxXDdQ
2,33.673322,-112.11792,101 Asian Buffet,tvBC1FNxX_quNv-4IkGzQw
2,33.6674187,-112.1203279,Wildflower Bread Company,CV4DDFG6tII-ehzaWPXK4g
2,33.666693,-112.124353,Fired Pie,93fEJZYc3B-jOMaXce7G5A
2,33.666624,-112.120931,Jimmy John's,ICOh6n9OTeNei_rMDgTCpQ
2,33.6664543152,-112.124526978,Bamboo Grille,IwhkOh4fPsiU7TThIsz6Og
2,33.6559125405,-111.928108833,Red Robin Gourmet Burgers,Ane4XcpP7aWzhjd8SGiciQ
2,33.6556844,-111.9300279,The Compound Grill,l5GGMobHJvzaQO2rZFwdTQ
2,33.6556844,-111.9300279,Athena Greek Cuisine,NTTxZVuSY0sV-YjzE0dR1A
2,33.6545842,-112.1000653,Alexis Family Restaurant,knLSows1coxal0jKtFGl8Q
2,33.654353214,-112.083579912,Chicago Gyros,-ftQeUsqwDkExRg6IYrubQ
2,33.6407831,-111.9955144,Rosati's Pizza,LGkmUbymiNBzX99MxVAV4g
2,33.6406665,-112.0176895,Red Devil,0gQrhOYWdO0XVZEKtOrvaA
2,33.6406552,-112.0190953,Los Alamos Mexican Food,Wxt6FGF4vxsnKYksMZRoiA
2,33.640437,-112.0677697,Flamingo Palace,aozcOaCMwOHG8s-lbZ6_gA
2,33.6400327,-112.0249314,Wagon Yard,JImJictLIE48_O1z-l2TGw
2,33.6399809,-112.1205665,Hooters,SRaXY_h-PnoVkNamuGzAdQ
2,33.6392782,-112.13608,Burger King,YHGpemLe7cbnPSubG-cRRg
2,33.6391367,-112.1492386,Shanghai Buffet,KkdkWeTMN8q-xpWD0ckx1Q
2,33.638733,-112.100435,Bill Johnsons Big Apple,xdmT9sejRDEyud8YFbEcjg
2,33.6383625,-112.0684427,Sushi Style,vtuPl3gqOrsIJ6qM1ldDWQ
2,33.6383625,-112.0684427,Sabroso Fresh Mexican Grill,ZN-RG7wkT8MLsmaTPzIW5g
2,33.6379062,-112.0626763,Fuego Cantina,NTMpDwobR8BdSJroMngqng
2,33.6315727234,-112.013931274,Wingettes,m4Gw2d0_iWE3kyDhNtD0-g
2,33.6279746,-112.0303513,Johnnie's Chicago Style Pizza,4zitC1IPRLvHfQVinRSKew
2,33.627028,-112.066286,Barro's Pizza,FHA2j4ESBkgGe3NvOql4qQ
2,33.626712,-111.99569,40th Street Cafe,2RxIERKZi5gjLW76MkFotQ
2,33.626344,-112.132496,JT Gyros,5hFnyiEboorArk7cbCYeXQ
2,33.6263076134,-112.066246162,Gyrosology,dpnUnyzN_by1MER7F8ezzA
2,33.625972,-112.134316,Crazy Otto's Diner,MQNJNjLLDfsIrqxG-DBMqQ
2,33.625972,-112.134316,Ali Baba's Cafe,R5lWUn-VK5A-RIKwYSB68A
2,33.6134618671,-112.270585815,Luncha Libre Gourmet Food Truck,qXyhCYV6cjojzy5rJKooMA
2,33.6120096,-112.0124834,Hammered Hog BBQ Hall & Saloon,UjaR5QhlqlRIGMtlC78n3g
2,33.6107274,-112.1349799,Casa Filipina Bakeshop & Restaurant,iJPG0GPcIirjOMlmzZWxBQ
2,33.6107116,-112.1006458,Macayo's Mexican Kitchen,0_3hrGrrP-J5eeHRwQfZ6w
2,33.609811,-112.119194,The Greek Pita,EjWi22gAE_cYpGs7lBPahQ
2,33.6071604,-112.0632597,Isa's Pizza,QdYrBxT8OV8qd7aENoBlsg
2,33.6049318,-111.977799,La Parrilla Suiza,WxpCYziMlEy8mrEa_VcB1w
2,33.6040525,-111.977892,Islands Restaurant,hNVcBhJSD5HyLKMf_Z7TaA
2,33.6034411,-111.9783046,Chili's Grill & Bar,vBDVxjMtXzZ8GUhV-1L3Jw
2,33.6000149463,-111.978728034,My Pie,D7d-X4fLvVIdsCDFGpqzmg
2,33.5989732,-111.9816241,LongHorn Steakhouse,8jTAfGcJMLs9VNcG4dndNQ
2,33.5986481057,-112.12037371,Anzios Italian Restaurant,ubfD6-I73lP00v0fkx-keQ
2,33.5982812,-111.9788588,Jimmy John's,HUU_y-nnIWWIpqMlB-8L2Q
2,33.597327,-112.014251,Streets of New York,QSCeI8HdUluG-YmbDWo-fw
2,33.5959571,-112.0391851,E-san Sab Sab Thai Cuisine,nU97FczCPxm_wIp2pgtYfw
2,33.5844263,-112.0134098,Federicos Mexican Food,DlLduXXSwjkm7OL4Z1iH1A
2,33.5839581,-111.9788671,Nick's,5BnsHDWrt2z-9d8AzSgkjw
2,33.5813975,-112.1223949,Sizzler,C_YBdVpxct0NqjrCJDBlxA
2,33.578121,-112.118043,Rancho Papa Chulo's,RMzvWjF3K6GSnwBdRl-_ow
2,33.5758589,-112.0653341,Our Gang Sports Saloon & Grill,JUXPQQshoOV5LUKLtCrOtw
2,33.574046,-112.116641,First Watch,E_wJCQ9L_0w5tJyrvr0lJQ
2,33.5672292,-112.1034416,SteakenBurger / Long Wongs Wings,lPAHpSIc2MvY06bWxrFRiw
2,33.566989,-112.116243,Fuddruckers,Jj7bcQ6NDfKoz4TXwvYfMg
2,33.5524520874,-112.057182312,Carlos O'Brien's,ieYiA4L5gk7S3kZYK0l_dg
2,33.5521877,-112.0991214,Las Glorias Grill,oiLe3lqMFaZtsSpRuIUChw
2,33.5478106,-112.0467571,Hole-in-the-Wall,O-ylVyHn6e6kaoJO-jHj-w
2,33.546583,-112.0469306,Tutti Santi by Nina,hqVbmZNLTdR2y7G7oJu9vg
2,33.538913,-112.097523,Off Da Hook Soul Food,JMZfcwARQ68n7GGsqmtdaA
2,33.5382586,-112.0573494,Paradise Bakery & Cafe,euSK0uPFinytVDR_UROMTA
2,33.538227,-112.114685,Lenny's Burger,cPmbPQepAatet3QMUZaSeg
2,33.5318417,-112.0479816,Europa Pastry Cafe,jSEcE8AY-mzGq9EOiyrtng
2,33.5248869,-112.0649759,Otro Cafe,rO3saNBRU2Pg16RyfEP6-g
2,33.5239687,-112.0911673,Great China Super Buffet,En4UyDiGgmQuWq__50RAgA
2,33.5239086,-112.1029346,Papa Joe's Fish-N-Que,sWCH3c8XxBrF7aODVgQeQw
2,33.523205,-112.023345,Frank & Albert's,qkbloHdDZuHf_0wTqUGPjQ
2,33.5176457,-112.0650136,Scott's Generations Restaurant & Delicatessen,PxeX1M8WtyPxX1MuuGIh-g
2,33.517438,-112.063844,Spinato's Pizza,zyvujnBGGpG3WWiDPkil9w
2,33.513796,-112.0651937,Manhattan Pizzeria and Subshop,-S7aL8dVIiXjCdbTZVn8uA
2,33.511132,-112.02476,Omaha Steakhouse,bewtZL-VV1oeGUdAhHVz6Q
2,33.5108208,-111.9862703,Taylor's Cafe,UxvOXcoCRFRAVhRB0D9imw
2,33.5106961,-111.9865579,Wally's' American Pub N Grill,To5CjntVFawXM_hpAhvVdQ
2,33.5102764,-112.0463575,Chipotle Mexican Grill,EKVrH21lOIRrXdLf-Dt5RQ
2,33.5101676,-112.0449114,Bluewater Grill,2qqzGBLM9VFwjIuiEKHspg
2,33.5100523,-111.9963126,Vincent's On Camelback,VpSiOW1PapVmZyyRBK_GBQ
2,33.5100455,-112.01408,Zen 32,NDKkce5Au-o_OhIt5f2ZBg
2,33.5100398,-112.0146407,Delux 2 Go,_IaAOzGPzq3JIDKuQlAzvQ
2,33.5099738091,-111.996602342,Vincent Market Bistro,oc0Wl6ktfMLb5VZ2Uz6M2A
2,33.509927,-112.044949,Fish Market Restaurant,SOHp2b8quJEitFeuO58Syw
2,33.5097861,-111.9965163,Chick Rotisserie & Wine Bar,Rj5gyaRIIwDX_OJa1LlE4A
2,33.5097465515,-112.035583496,Cafe Rio Mexican Grill,cQZcWeIDKEF-7nWU3gJMUw
2,33.5097283,-111.9952353,Soma Express,tzGPZyGuFT3dCT1Wpn9JQA
2,33.5097281,-112.0255251,Steamers Genuine Seafood,OypZxwm-jS9QfUwgBmzeyw
2,33.509651,-112.075703,The Prime Chinese Restaurant,1vYaGPKQzMebBJXFCGTH2g
2,33.5094587,-112.1335055,El Taco Tote,Z7ZxtGvUKiKThSfnaTj-pw
2,33.509297,-112.0730589,Jersey Mike's Subs,nRzZac3LVgANpKPkDs4LSQ
2,33.5092185,-112.0467405,Duck & Decanter,HIiVx2mseVWKtx8TKfWC_A
2,33.5092174262,-112.034387961,Ruth's Chris Steak House,iDoigI3605ixHl_qHly3Tg
2,33.5091503,-112.1372596,Fu Fu Cuisine,mWTFbL-ilQiQ9iQwPnViQw
2,33.5089644,-112.0341955,The Gladly,TSg3URWOZ_I8vZGajxQ_6g
2,33.508756,-112.045816,Zoes Kitchen,tpIU_ZvIfCfCp36IgghlHQ
2,33.508736,-112.041489,Cafe Zupas,0lEp4vISRmOXa8Xz2pWhbw
2,33.508732,-112.043847,Lone Star Steakhouse,gQjTs4BDNYSu9oJhkEsssw
2,33.5085330166,-112.029066725,Fuego Tacos,KBKDl08flVw1AqvM5ucVpA
2,33.507557,-112.040116,Miracle Mile Delicatessen,fmuj7u1gflmEjW-h0v9bwg
2,33.506856,-112.073396,The DawgFather Grill,ksD6Pv6wOocscrEMqfnYbA
2,33.5057744493,-112.040011883,Daily Dose Midtown,qbEJeRvytnBo5BGG1R5kGg
2,33.4987930208,-112.083130404,Melrose Kitchen,Xta0mTpGJWC2yi6kiQm_vg
2,33.496155,-112.021248,Teakwoods Tavern & Grill,r8CwFUEQtL8gAT9KHnNhuw
2,33.4957851,-112.0473892,Gasper's Casual Italian Dining and Pizzeria,t-uJbFctqW2eGtlAIAI60g
2,33.495718,-111.9867805,Pete's Fish And Chips,cjFDprdEXbDDdraONMy5Pg
2,33.495576,-112.000409,Autumn Court Chinese Restaurant,0QTn4pMzKv1mnQifcP9YoQ
2,33.4953008,-112.0207982,Manuel's Mexican Restaurant,69t2S1u7Rf6qM_c14b42xQ
2,33.4951572,-112.1082869,Federico's Mexican Food,ZI38b-iM_kHrOyjI5Pgrzw
2,33.4951403,-111.991453,Tee Pee Mexican Food,soiGohHtWOltGeomkSxzEw
2,33.4949805,-111.9898781,Milagro Grill,Q2FaJ3zB6ZuGgvqUqhdc_w
2,33.4948584,-112.2005786,Popo's Fiesta Del Sol,-dunP-FvJHpQmx5qt5Qoqg
2,33.4948197,-111.9798208,Chicago Gyros,K7Kxz1FX-VLPflPJgqqbGQ
2,33.4947362,-112.0605131,Pancho's Mexican Buffet,od49_DFUJY9louGx80My-A
2,33.494661,-112.0449657,Regio's Mexican Food,6cy2C9aBXUwkrh4bY1DApw
2,33.494646,-111.9947,Little Shanghai,BicQSnGZnY_yuGEDkhVfnA
2,33.494594,-111.9893448,The Attic,pVnUE5EeIaIbjXzaH7sLyw
2,33.494594,-111.9893448,Cave & Ives,Cse5FvYuACIxljwaac2SZg
2,33.494368,-112.039357,Nogales Hot Dogs,jFfrM1y-L1icUZXjBpxmeg
2,33.4943622,-112.0910715,Crazy Jim's,0dIChGWBs9ueUXl0hhkw2w
2,33.494108,-112.287703,Wong's Restaurant,sCv1wUWJhFmQEMw3A4lwXQ
2,33.4940659,-112.074398,Yoshi's Restaurant,L19_1cG2ALVjdBQ456h26A
2,33.4899978,-112.0997309,Town Talk II,A7Ozg-6573w_Ub2QwQRl2A
2,33.489522,-112.030564,Asi Es La Vida,eHC_xNrT1SkJyC2oncJlhw
2,33.4882838,-112.0832336,Eribertos Mexican Food,PzbEhqo8uz2D-3OchHIPzQ
2,33.484011,-112.048027,Jimmy G's Burgers,lneCKBqC5qPphrbFGcaI3A
2,33.48189,-112.151272,Ta'Carbon,I4uDkxbTLt5l1JFkcG1e7g
2,33.480771,-112.09158,Mu Shu Asian Grill,enbTOcl7WNgsjsAtmhvDRA
2,33.4803042,-111.9602653,Ranch House Grille,MiajUnwoG7RGoaolO1rPaw
2,33.479996,-112.077144,First Watch,-1bOb2izeJBZjHC7NWxiPA
2,33.479978,-112.073301,Lenny's Burger Shop,MJ6_uOT55dq5ALphFqMVkw
2,33.4799388,-111.9883724,Raising Cane's,w7SrsFV4FL04bhQr-B6-4w
2,33.479889,-111.997771,Ono Hawaiian BBQ,y-uHaMLLWQydSyWJawLIUw
2,33.47987,-111.9978239,Louisiana Fried Chicken,DnA5Ec7DOvaaCxmnLx2iYw
2,33.4797935486,-111.985984802,Chipotle Mexican Grill,K2_Hmmo5crTYWiT_1sWnfQ
2,33.4797626,-112.0914029,McGurkee's J P Sandwich Shop,5Igwt99qrbgFQTR7jFC6WA
2,33.479605,-112.016481,Gojo Ethiopian Restaurant,1udzLbeQxmLTbOtgyVP0kQ
2,33.476084,-112.065637,New India Bazaar,Z5v1F-tAV897ZmM32N0wfQ
2,33.4725383,-112.1348294,The Original Garcia's,glalhJa7wFWPIoJLBvKGfQ
2,33.4724336,-112.0725189,The Courtyard Cafe,1ulwCamdqoX-SdMTcOhHDw
2,33.4660406,-112.0118669,32nd Cafe,1kMR_HUA8i-wYOJFZfLhBA
2,33.4659912736,-112.081645131,The Habit Burger Grill,lK35BgpjOMXwchPzqYWomg
2,33.4659576,-112.0487597,Ollie Vaughn's,lxinwEvcUHFFY9DONHDpnA
2,33.4657823,-112.0313454,La Barquita,xdv2kvaZodkWvTSV6pSSpA
2,33.4655868,-112.0654701,McDonald's,xH5axHFadmc7Veutt376TA
2,33.4655483,-112.0410568,San Carlos Bay Seafood Restaurant,NYBx4sdSVrN-I5Q8RfLMPg
2,33.4655036926,-112.08240509,Five Guys Burgers and Fries,XJc9Ueb3avGpYaj5Ll92hg
2,33.4654801,-112.0829359,Pei Wei Asian Diner,7pxa5tueoEcmt6hztqsz2A
2,33.4643519,-112.1348719,Rita's Mexican Food,g1BQtMfpjrQCVGPWogvjow
2,33.462094,-112.1858875,Waffle House,K4VHuqUFwc4eeC8LkMLyTA
2,33.4593954,-112.0742496,Fair Trade Cafe,2FudHUhV9U54dm0S1ePuCw
2,33.459347,-112.064755,Tacos De Juarez,cgNIBHS2mLdbTRiodAT6EQ
2,33.459014,-112.077468,Pita Jungle,TnkxapUN4nWMz_z5h3qMYg
2,33.4587314,-112.0773177,Centurion,e34tIpveepWkpvOuv_boqw
2,33.4586921291,-112.06556797,Tammie Coe Cakes,iqLVYrsX25XUZqjRjvbYfg
2,33.4574932,-112.0740241,Athenian Express,odhXwWaYZvD_icIN6f_DbA
2,33.4564189,-112.070371,Moira Sushi,xs1LHeJy78u-7taSEnQ2Yw
2,33.4557293335,-112.073609233,The Maine Lobster Lady,jKLR4wAywvVcGtQnCLzoRw
2,33.455418,-111.987786,Szechwan Palace,yQONzVpX-DEpGSuKMIov6A
2,33.4549678,-112.0791022,Palatte,P1R-DyUyBeWCvPKrRkglsQ
2,33.4538669,-112.0733662,Bowl of Greens,aCQ5J6y246BULC7COBRATg
2,33.453814,-112.073239,El Portal,dKNLqQWUoWkEp0nF0Y8GYA
2,33.4528292,-112.0685027,Hey Joe! Filipino Street Food Truck,1_WD7kvNQAbscw1c7CFH3A
2,33.452718,-112.069182,Kokoro Sushi & Noodle Bar,Oe0cxmz0lD9z4FXGWJ1ZZQ
2,33.4520972,-111.9786425,Phoenix House Of Pizza And Subs,ZAgPh4v-oOb1g6cdlkKI0g
2,33.4516715,-112.0733143,Province Restaurant,4r9-iKOagzn5oUvPE9Bz4Q
2,33.451334,-112.073153,Arizona Club,XMVetdmE2IzMcRbvjhVFnQ
2,33.4501432285,-112.07,Arizona Roadhouse 66,KoJ4jNSmqYbmKqcoh-2dNA
2,33.450047,-112.075677,zpizza,SAEr_2rJLNFr3aPv0DlSWg
2,33.4499524,-112.0740511,The Downtown Deli,9BH18avE46LlHMvJn67MaA
2,33.449597,-112.075508,Harumi Sushi,u6EUXOSFnjxvzLll4D21bA
2,33.4494411,-112.0742949,Coney Island Grill,BNOFxq6AAXamgLw_tzbe7Q
2,33.4493145,-112.0740474,Thai Elephant,NH67MdKaFGNcP-dlu56pyw
2,33.4493093,-112.0717592,Steve's Grill,t_0576Esa58pcLHCEpj31A
2,33.4492272,-112.0722653,Matador Restaurant,Y293fHh5SZ0_9BZm4M6BCg
2,33.449188,-112.0772,Miracle Mile Deli,s6HXO1fw-yoUghp1oszDDA
2,33.448935,-112.074859,Jacquee's Espresso,CC8Gn5h28utxP8i9zGorKQ
